character,pinyin,pinyin_plain,pinyin_initial,definition_en,example_words,lookup_category,frequency_tier,learning_band,frequency_rank,token,frequency_per_million,coverage_rate_pct,rank_3500,rank_7000,in_3500,in_7000,in_corpus,source
持,chí,chi,C,to hold; to grasp; to support; to maintain; to persevere; to manage; to run (i.e. administer); to control,主持 (zhǔ chí); 争持 (zhēng chí); 住持 (zhù chí),Actions,Top 600,HSK3 Expansion,538.0,641315.0,337.83245257157705,78.48242837705995,1260.0,2091.0,True,True,True,"3500, 7000, corpus"
爷,yé,ye,Y,grandpa; old gentleman,佛爷 (fó yé); 侃爷 (kǎn yé); 倒爷 (dǎo yé),General Reference,Top 600,HSK3 Expansion,539.0,641029.0,337.6817932521545,78.51619655638517,1956.0,3394.0,True,True,True,"3500, 7000, corpus"
皇,huáng,huang,H,surname Huang,三皇 (sān huáng); 人皇 (rén huáng); 仓皇 (cāng huáng),General Reference,Top 600,HSK3 Expansion,540.0,640305.0,337.3004039260639,78.54992659677778,2116.0,3792.0,True,True,True,"3500, 7000, corpus"
七,qī,qi,Q,seven; 7,七事 (qī shì); 七十 (qī shí); 七喜 (qī xǐ),Numbers & Measures,Top 600,HSK3 Expansion,541.0,638221.0,336.2025926614604,78.58354685604392,3.0,3.0,True,True,True,"3500, 7000, corpus"
六,liù,liu,L,six; 6,六书 (liù shū); 六亲 (liù qīn); 六价 (liù jià),Numbers & Measures,Top 600,HSK3 Expansion,542.0,635084.0,334.55008117534663,78.61700186416145,241.0,360.0,True,True,True,"3500, 7000, corpus"
穿,chuān,chuan,C,to wear; to put on; to dress; to bore through; to pierce; to perforate; to penetrate; to pass through; to thread,冻穿 (dòng chuān); 刺穿 (cì chuān); 吃穿 (chī chuān),Actions,Top 600,HSK3 Expansion,543.0,634742.0,334.3699221290442,78.65043885637435,2279.0,4122.0,True,True,True,"3500, 7000, corpus"
杨,yáng,yang,Y,surname Yang,杨业 (yáng yè); 杨亿 (yáng yì); 杨俊 (yáng jùn),General Reference,Top 600,HSK3 Expansion,544.0,633480.0,333.70512471257126,78.6838093688456,1521.0,2495.0,True,True,True,"3500, 7000, corpus"
政,zhèng,zheng,Z,political; politics; government,专政 (zhuān zhèng); 主政 (zhǔ zhèng); 乱政 (luàn zhèng),Places & Movement,Top 600,HSK3 Expansion,545.0,633183.0,333.5486708039401,78.71716423592599,1385.0,2287.0,True,True,True,"3500, 7000, corpus"
运,yùn,yun,Y,to move; to transport; to use; to apply; fortune; luck; fate,亚运 (yà yùn); 交运 (jiāo yùn); 倒运 (dǎo yùn),Actions,Top 600,HSK3 Expansion,546.0,630729.0,332.2559506295942,78.75038983098895,3104.0,5876.0,True,True,True,"3500, 7000, corpus"
居,jū,ju,J,surname Ju,人居 (rén jū); 位居 (wèi jū); 住居 (zhù jū),General Reference,Top 600,HSK3 Expansion,547.0,627014.0,330.29895981961255,78.7834197269709,886.0,1449.0,True,True,True,"3500, 7000, corpus"
叶,yè,ye,Y,to be in harmony,中叶 (zhōng yè); 什叶 (shén yè); 刀叶 (dāo yè),Actions,Top 600,HSK3 Expansion,548.0,625969.0,329.7484738447994,78.81639457435539,459.0,649.0,True,True,True,"3500, 7000, corpus"
热,rè,re,R,to warm up; to heat up; hot (of weather); heat; fervent,亲热 (qīn rè); 传热 (chuán rè); 伴热 (bàn rè),Actions,Top 600,HSK3 Expansion,549.0,625680.0,329.59623418286543,78.84935419777368,1924.0,3322.0,True,True,True,"3500, 7000, corpus"
校,xiào,xiao,X,to check; to collate; to proofread,上校 (shàng xiào); 中校 (zhōng xiào); 住校 (zhù xiào),Actions,Top 600,HSK3 Expansion,550.0,623489.0,328.4420573686878,78.88219840351054,1567.0,2581.0,True,True,True,"3500, 7000, corpus"
谢,xiè,xie,X,surname Xie,不谢 (bù xiè); 代谢 (dài xiè); 凋谢 (diāo xiè),General Reference,Top 600,HSK3 Expansion,551.0,623220.0,328.30035332349667,78.9150284388429,2942.0,5566.0,True,True,True,"3500, 7000, corpus"
曾,céng,ceng,C,surname Zeng,不曾 (bù céng); 何曾 (hé zēng); 曾参 (céng cān),General Reference,Top 600,HSK3 Expansion,552.0,621971.0,327.64240405790656,78.94779267924869,1483.0,2447.0,True,True,True,"3500, 7000, corpus"
古,gǔ,gu,G,surname Gu,上古 (shàng gǔ); 中古 (zhōng gǔ); 亘古 (gèn gǔ),General Reference,Top 600,HSK3 Expansion,553.0,621960.0,327.636609468698,78.98055634019556,446.0,633.0,True,True,True,"3500, 7000, corpus"
细,xì,xi,X,thin or slender; finely particulate; thin and soft; fine; delicate; trifling; (of a sound) quiet; frugal,仔细 (zǐ xì); 备细 (bèi xì); 奸细 (jiān xì),General Reference,Top 600,HSK3 Expansion,554.0,618534.0,325.83185832065027,79.01313952602763,2404.0,4373.0,True,True,True,"3500, 7000, corpus"
产,chǎn,chan,C,to give birth; to reproduce; to produce; product; resource; estate; property,中产 (zhōng chǎn); 丰产 (fēng chǎn); 临产 (lín chǎn),Business & Work,Top 600,HSK3 Expansion,555.0,617667.0,325.37513933484837,79.04567703996112,80.0,91.0,True,True,True,"3500, 7000, corpus"
睡,shuì,shui,S,to sleep; to lie down,入睡 (rù shuì); 午睡 (wǔ shuì); 好睡 (hǎo shuì),Actions,Top 600,HSK3 Expansion,556.0,616243.0,324.6250034227585,79.0781395403034,2155.0,3867.0,True,True,True,"3500, 7000, corpus"
希,xī,xi,X,to hope; to admire,乔希 (qiáo xī); 几希 (jī xī); 南希 (nán xī),Actions,Top 600,HSK3 Expansion,557.0,614576.0,323.74685976724317,79.11051422628012,948.0,1579.0,True,True,True,"3500, 7000, corpus"
速,sù,su,S,fast; rapid; quick; velocity,不速 (bù sù); 从速 (cóng sù); 低速 (dī sù),Places & Movement,Top 600,HSK3 Expansion,558.0,614540.0,323.72789565710605,79.14288701584583,3135.0,5925.0,True,True,True,"3500, 7000, corpus"
室,shì,shi,S,surname Shi,云室 (yún shì); 侧室 (cè shì); 公室 (gōng shì),General Reference,Top 600,HSK3 Expansion,559.0,614287.0,323.59462010530916,79.17524647785636,831.0,1377.0,True,True,True,"3500, 7000, corpus"
旁,páng,pang,P,"one side; other; different; lateral component of a Chinese character (such as 刂[dao1], 亻[ren2] etc)",一旁 (yī páng); 两旁 (liǎng páng); 偏旁 (piān páng),Time,Top 600,HSK3 Expansion,560.0,610425.0,321.56019251226763,79.2074024971076,1418.0,2333.0,True,True,True,"3500, 7000, corpus"
另,lìng,ling,L,other; another; separate; separately,单另 (dān lìng); 另一 (lìng yī); 另册 (lìng cè),Question & Function,Top 600,HSK3 Expansion,561.0,608814.0,320.71154858363224,79.23947365196595,448.0,635.0,True,True,True,"3500, 7000, corpus"
怀,huái,huai,H,surname Huai,介怀 (jiè huái); 伤怀 (shāng huái); 关怀 (guān huái),General Reference,Top 600,HSK3 Expansion,562.0,607039.0,319.7765125977056,79.27145130322572,1066.0,1778.0,True,True,True,"3500, 7000, corpus"
露,lù,lu,L,surname Lu,产露 (chǎn lù); 出露 (chū lù); 初露 (chū lù),General Reference,Top 600,HSK3 Expansion,563.0,606979.0,319.7449057474771,79.30342579380047,3345.0,6488.0,True,True,True,"3500, 7000, corpus"
异,yì,yi,Y,different; other; hetero-; unusual; strange; surprising; to distinguish; to separate; to discriminate,互异 (hù yì); 优异 (yōu yì); 分异 (fēn yì),Actions,Top 600,HSK3 Expansion,564.0,605892.0,319.17229497750395,79.33534302329822,1003.0,1673.0,True,True,True,"3500, 7000, corpus"
写,xiě,xie,X,to write,临写 (lín xiě); 书写 (shū xiě); 乱写 (luàn xiě),Actions,Top 600,HSK3 Expansion,565.0,605147.0,318.77984325383335,79.3672210076236,261.0,384.0,True,True,True,"3500, 7000, corpus"
鬼,guǐ,gui,G,disembodied spirit; ghost; devil; (suffix) person with a certain vice or addiction etc; one of the 28 constellations of ancient Chinese astronomy,五鬼 (wǔ guǐ); 伥鬼 (chāng guǐ); 做鬼 (zuò guǐ),People & Pronouns,Top 600,HSK3 Expansion,566.0,604413.0,318.3931861193713,79.39906032623554,3446.0,6745.0,True,True,True,"3500, 7000, corpus"
娘,niáng,niang,N,mother; young lady; (coll.) effeminate,伪娘 (wěi niáng); 伴娘 (bàn niáng); 厨娘 (chú niáng),People & Pronouns,Top 600,HSK3 Expansion,567.0,603856.0,318.0997691930833,79.43087030315485,775.0,1264.0,True,True,True,"3500, 7000, corpus"
取,qǔ,qu,Q,to take; to get; to choose; to fetch,争取 (zhēng qǔ); 借取 (jiè qǔ); 偷取 (tōu qǔ),Actions,Top 600,HSK3 Expansion,568.0,602170.0,317.2116167016623,79.46259146482501,439.0,625.0,True,True,True,"3500, 7000, corpus"
式,shì,shi,S,type; form; pattern; style,中式 (zhōng shì); 义式 (yì shì); 仪式 (yí shì),General Reference,Top 600,HSK3 Expansion,569.0,600521.0,316.3429551012155,79.49422576033513,1007.0,1680.0,True,True,True,"3500, 7000, corpus"
除,chú,chu,C,to get rid of; to remove; to exclude; to eliminate; to wipe out; to divide; except; not including,乘除 (chéng chú); 免除 (miǎn chú); 减除 (jiǎn chú),Question & Function,Top 600,HSK3 Expansion,570.0,599918.0,316.025306256419,79.52582829096077,3304.0,6418.0,True,True,True,"3500, 7000, corpus"
级,jí,ji,J,"level; grade; rank; step (of stairs); CL:個|个[ge4]; classifier: step, level",一级 (yī jí); 三级 (sān jí); 上级 (shàng jí),Numbers & Measures,Top 600,HSK3 Expansion,571.0,599204.0,315.6491847386998,79.55739320943465,2386.0,4344.0,True,True,True,"3500, 7000, corpus"
考,kǎo,kao,K,to beat; to hit; to inspect; to test; to take an exam,中考 (zhōng kǎo); 代考 (dài kǎo); 会考 (huì kǎo),Actions,Top 600,HSK3 Expansion,572.0,599063.0,315.57490864066284,79.58895070029871,2486.0,4548.0,True,True,True,"3500, 7000, corpus"
建,jiàn,jian,J,to establish; to found; to set up; to build; to construct,修建 (xiū jiàn); 兴建 (xīng jiàn); 内建 (nèi jiàn),Actions,Top 600,HSK3 Expansion,573.0,598616.0,315.3394376064604,79.62048464405936,1001.0,1669.0,True,True,True,"3500, 7000, corpus"
愿,yuàn,yuan,Y,honest and prudent,不愿 (bù yuàn); 乡愿 (xiāng yuàn); 但愿 (dàn yuàn),Numbers & Measures,Top 600,HSK3 Expansion,574.0,597660.0,314.83583512615286,79.65196822757197,1140.0,1915.0,True,True,True,"3500, 7000, corpus"
招,zhāo,zhao,Z,to recruit; to provoke; to beckon; to incur; to infect; contagious; a move (chess); a maneuver; device; trick; to confess,中招 (zhòng zhāo); 出招 (chū zhāo); 妙招 (miào zhāo),Actions,Top 600,HSK3 Expansion,575.0,593719.0,312.7597918469772,79.68324420675667,1240.0,2067.0,True,True,True,"3500, 7000, corpus"
饭,fàn,fan,F,cooked rice; CL:碗[wan3]; meal; CL:頓|顿[dun4]; (loanword) fan; devotee,下饭 (xià fàn); 中饭 (zhōng fàn); 便饭 (biàn fàn),General Reference,Top 600,HSK3 Expansion,576.0,592046.0,311.878487506439,79.71443205550732,3400.0,6614.0,True,True,True,"3500, 7000, corpus"
布,bù,bu,B,to announce; to spread,传布 (chuán bù); 公布 (gōng bù); 分布 (fēn bù),Actions,Top 600,HSK3 Expansion,577.0,591571.0,311.6282666087966,79.74559488216819,944.0,1575.0,True,True,True,"3500, 7000, corpus"
续,xù,xu,X,to continue; to replenish,后续 (hòu xù); 存续 (cún xù); 延续 (yán xù),Actions,Top 600,HSK3 Expansion,578.0,591245.0,311.4565360558884,79.77674053577378,2426.0,4409.0,True,True,True,"3500, 7000, corpus"
程,chéng,cheng,C,surname Cheng,专程 (zhuān chéng); 中程 (zhōng chéng); 产程 (chǎn chéng),General Reference,Top 600,HSK3 Expansion,579.0,590619.0,311.1267712518377,79.80785321289896,2263.0,4096.0,True,True,True,"3500, 7000, corpus"
首,shǒu,shou,S,"head; chief; first (occasion, thing etc); classifier for poems, songs etc",上首 (shàng shǒu); 为首 (wéi shǒu); 会首 (huì shǒu),People & Pronouns,Top 600,HSK3 Expansion,580.0,588887.0,310.21438684190815,79.83887465158315,3417.0,6652.0,True,True,True,"3500, 7000, corpus"
观,guān,guan,G,surname Guan,三观 (sān guān); 主观 (zhǔ guān); 乐观 (lè guān),General Reference,Top 600,HSK3 Expansion,581.0,588781.0,310.1585480731711,79.86989050639048,2860.0,5408.0,True,True,True,"3500, 7000, corpus"
朋,péng,peng,P,friend,亲朋 (qīn péng); 宾朋 (bīn péng); 朋党 (péng dǎng),People & Pronouns,Top 600,HSK3 Expansion,582.0,588716.0,310.12430731875685,79.90090293712235,1488.0,2453.0,True,True,True,"3500, 7000, corpus"
务,wù,wu,W,affair; business; matter; to be engaged in; to attend to; by all means,世务 (shì wù); 业务 (yè wù); 义务 (yì wù),Business & Work,Top 600,HSK3 Expansion,583.0,587619.0,309.5464287404123,79.93185757999639,347.0,500.0,True,True,True,"3500, 7000, corpus"
掉,diào,diao,D,"to fall; to drop; to lag behind; to lose; to go missing; to reduce; fall (in prices); to lose (value, weight etc); to wag; to swing; to turn; to change; to exchange; to swap; to show off; to shed (hair); (used after certain verbs to express completion, fulfillment, removal etc)",丢掉 (diū diào); 乱掉 (luàn diào); 做掉 (zuò diào),Business & Work,Top 600,HSK3 Expansion,584.0,586059.0,308.7246506344712,79.96273004505984,1304.0,2149.0,True,True,True,"3500, 7000, corpus"
赶,gǎn,gan,G,to overtake; to catch up with; to hurry; to rush; to try to catch (the bus etc); to drive (cattle etc) forward; to drive (sb) away; to avail oneself of (an opportunity); until; by (a certain time),赶上 (gǎn shàng); 赶出 (gǎn chū); 赶到 (gǎn dào),Time,Top 600,HSK3 Expansion,585.0,585731.0,308.5518665198887,79.99358523171183,3015.0,5687.0,True,True,True,"3500, 7000, corpus"
忽,hū,hu,H,surname Hu,倏忽 (shū hū); 忽哨 (hū shào); 忽地 (hū dì),General Reference,Top 600,HSK3 Expansion,586.0,585369.0,308.3611718568434,80.02442134889752,1064.0,1775.0,True,True,True,"3500, 7000, corpus"
注,zhù,zhu,Z,"(bound form) to pour into; to flow into; to inject; (bound form) to focus (one's spirit, gaze etc) on a single point; to concentrate; (bound form) stake (in gambling); classifier for stakes, sums of money, transactions or beams of light",下注 (xià zhù); 专注 (zhuān zhù); 倾注 (qīng zhù),Business & Work,Top 600,HSK3 Expansion,587.0,583182.0,307.20910216601425,80.05514225911412,1753.0,2958.0,True,True,True,"3500, 7000, corpus"
术,shù,shu,S,method; technique,仁术 (rén shù); 兽术 (shòu shù); 剑术 (jiàn shù),General Reference,Top 600,HSK3 Expansion,588.0,579874.0,305.46651115674933,80.08568891022979,1499.0,2469.0,True,True,True,"3500, 7000, corpus"
甚,shèn,shen,S,excessive; undue; to exceed; to be more than; very; extremely; (dialect) what; whatever (Taiwan pr. [shen2]),不甚 (bù shèn); 幸甚 (xìng shèn); 甚且 (shèn qiě),Actions,Top 600,HSK3 Expansion,589.0,576087.0,303.47159212649336,80.11603606944244,2046.0,3641.0,True,True,True,"3500, 7000, corpus"
差,chà,cha,C,difference; discrepancy; (math.) difference (amount remaining after a subtraction); (literary) a little; somewhat; slightly,不差 (bù chà); 交差 (jiāo chāi); 价差 (jià chà),General Reference,Top 600,HSK3 Expansion,590.0,573616.0,302.16991667791604,80.14625306111023,936.0,1564.0,True,True,True,"3500, 7000, corpus"
呵,hē,he,H,(bound form) to scold; to expel breath; (onom.) laughter (usu. reduplicated); interjection of surprise,叱呵 (chì hē); 呵呵 (hē hē); 呵喝 (hē hè),Question & Function,Top 600,HSK3 Expansion,591.0,570893.0,300.73549245837904,80.17632661035607,514.0,720.0,True,True,True,"3500, 7000, corpus"
展,zhǎn,zhan,Z,surname Zhan,个展 (gè zhǎn); 伸展 (shēn zhǎn); 参展 (cān zhǎn),General Reference,Top 600,HSK3 Expansion,592.0,570379.0,300.46472710808814,80.20637308306688,894.0,1458.0,True,True,True,"3500, 7000, corpus"
争,zhēng,zheng,Z,to strive for; to vie for; to argue or debate; deficient or lacking (dialect); how or what (literary),不争 (bù zhēng); 争先 (zhēng xiān); 争光 (zhēng guāng),Actions,Top 600,HSK3 Expansion,593.0,569448.0,299.97429414870913,80.23637051248176,65.0,71.0,True,True,True,"3500, 7000, corpus"
品,pǐn,pin,P,(bound form) article; commodity; product; goods; (bound form) grade; rank; kind; type; variety; character; disposition; nature; temperament; to taste sth; to sample; to criticize; to comment; to judge; to size up; fret (on a guitar or lute),一品 (yī pǐn); 上品 (shàng pǐn); 乳品 (rǔ pǐn),Places & Movement,Top 600,HSK3 Expansion,594.0,566800.0,298.57937849195775,80.26622845033096,535.0,763.0,True,True,True,"3500, 7000, corpus"
兰,lán,lan,L,"surname Lan; abbr. for Lanzhou 蘭州|兰州[Lan2 zhou1], Gansu",亚兰 (yà lán); 兰交 (lán jiāo); 兰克 (lán kè),General Reference,Top 600,HSK3 Expansion,595.0,565307.0,297.79289470210506,80.29600773980117,242.0,362.0,True,True,True,"3500, 7000, corpus"
宝,bǎo,bao,B,jewel; gem; treasure; precious,三宝 (sān bǎo); 二宝 (èr bǎo); 元宝 (yuán bǎo),General Reference,Top 600,HSK3 Expansion,596.0,564720.0,297.48367435070287,80.32575610723624,825.0,1371.0,True,True,True,"3500, 7000, corpus"
香,xiāng,xiang,X,fragrant; sweet smelling; aromatic; savory or appetizing; (to eat) with relish; (of sleep) sound; perfume or spice; joss or incense stick; CL:根[gen1],丁香 (dīng xiāng); 上香 (shàng xiāng); 书香 (shū xiāng),Actions,Top 600,HSK3 Expansion,597.0,563262.0,296.71562789015013,80.35542767002526,3418.0,6655.0,True,True,True,"3500, 7000, corpus"
斗,dòu,dou,D,abbr. for the Big Dipper constellation 北斗星[Bei3 dou3 xing1],争斗 (zhēng dòu); 公斗 (gōng dòu); 内斗 (nèi dòu),Actions,Top 600,HSK3 Expansion,598.0,562155.0,296.1324815034342,80.3850409181756,1405.0,2315.0,True,True,True,"3500, 7000, corpus"
故,gù,gu,G,"happening; instance; reason; cause; intentional; former; old; friend; therefore; hence; (of people) to die, dead",世故 (shì gù); 事故 (shì gù); 亡故 (wáng gù),People & Pronouns,Top 600,HSK3 Expansion,599.0,560446.0,295.2322130527589,80.41456413948089,1386.0,2288.0,True,True,True,"3500, 7000, corpus"
雷,léi,lei,L,surname Lei,响雷 (xiǎng léi); 地雷 (dì léi); 大雷 (dà léi),General Reference,Top 600,HSK3 Expansion,600.0,560379.0,295.1969187366704,80.44408383135456,3335.0,6468.0,True,True,True,"3500, 7000, corpus"
