character,pinyin,pinyin_plain,pinyin_initial,definition_en,example_words,lookup_category,frequency_tier,learning_band,frequency_rank,token,frequency_per_million,coverage_rate_pct,rank_3500,rank_7000,in_3500,in_7000,in_corpus,source
愤,fèn,fen,F,indignant; anger; resentment,义愤 (yì fèn); 公愤 (gōng fèn); 发愤 (fā fèn),General Reference,Top 2500,General 3500,1261.0,195304.0,102.88240461713711,92.12602108431858,1138.0,1911.0,True,True,True,"3500, 7000, corpus"
阶,jiē,jie,J,rank or step; stairs,中阶 (zhōng jiē); 二阶 (èr jiē); 低阶 (dī jiē),General Reference,Top 2500,General 3500,1264.0,194358.0,102.38406994520099,92.15680331182462,3290.0,6395.0,True,True,True,"3500, 7000, corpus"
苍,cāng,cang,C,surname Cang,上苍 (shàng cāng); 穹苍 (qióng cāng); 苍凉 (cāng liáng),General Reference,Top 2500,General 3500,1265.0,194304.0,102.35562377999534,92.16703887420262,2639.0,4849.0,True,True,True,"3500, 7000, corpus"
川,chuān,chuan,C,short name for Sichuan 四川[Si4 chuan1],冰川 (bīng chuān); 川剧 (chuān jù); 川崎 (chuān qí),General Reference,Top 2500,General 3500,1268.0,193133.0,101.73876341970231,92.19756761476982,926.0,1554.0,True,True,True,"3500, 7000, corpus"
县,xiàn,xian,X,county; (Japan) prefecture,坡县 (pō xiàn); 市县 (shì xiàn),General Reference,Top 2500,General 3500,1271.0,192413.0,101.35948121696025,92.22802739972545,428.0,614.0,True,True,True,"3500, 7000, corpus"
童,tóng,tong,T,surname Tong,乩童 (jī tóng); 仙童 (xiān tóng); 儿童 (ér tóng),General Reference,Top 2500,General 3500,1273.0,192039.0,101.16246518386922,92.24827406316675,2301.0,4157.0,True,True,True,"3500, 7000, corpus"
荣,róng,rong,R,surname Rong,光荣 (guāng róng); 兴荣 (xīng róng); 哀荣 (āi róng),General Reference,Top 2500,General 3500,1276.0,190645.0,100.42813269689358,92.27843026432593,2674.0,4929.0,True,True,True,"3500, 7000, corpus"
臂,bì,bi,B,arm,上臂 (shàng bì); 交臂 (jiāo bì); 前臂 (qián bì),General Reference,Top 2500,General 3500,1277.0,190591.0,100.39968653168793,92.28847023297911,2589.0,4741.0,True,True,True,"3500, 7000, corpus"
戴,dài,dai,D,surname Dai,佩戴 (pèi dài); 感戴 (gǎn dài); 戴上 (dài shàng),General Reference,Top 2500,General 3500,1280.0,189960.0,100.06728782345147,92.3185529482115,1170.0,1975.0,True,True,True,"3500, 7000, corpus"
芒,máng,mang,M,awn (of cereals); arista (of grain); tip (of a blade); Miscanthus sinensis (type of grass),光芒 (guāng máng); 芒硝 (máng xiāo); 芒种 (máng zhòng),General Reference,Top 2500,General 3500,1281.0,189889.0,100.0298863840144,92.32855593684991,2625.0,4815.0,True,True,True,"3500, 7000, corpus"
遥,yáo,yao,Y,(bound form) distant; remote; far away,逍遥 (xiāo yáo); 遥想 (yáo xiǎng); 遥感 (yáo gǎn),General Reference,Top 2500,General 3500,1288.0,188299.0,99.19230485295898,92.39824056043228,3150.0,5954.0,True,True,True,"3500, 7000, corpus"
例,lì,li,L,example; precedent; rule; case; instance,个例 (gè lì); 举例 (jǔ lì); 事例 (shì lì),General Reference,Top 2500,General 3500,1290.0,187039.0,98.52856099816034,92.4179925766675,158.0,215.0,True,True,True,"3500, 7000, corpus"
岛,dǎo,dao,D,"island; CL:個|个[ge4],座[zuo4]",仙岛 (xiān dǎo); 关岛 (guān dǎo); 冰岛 (bīng dǎo),General Reference,Top 2500,General 3500,1292.0,186833.0,98.42004414570914,92.4376844345311,908.0,1484.0,True,True,True,"3500, 7000, corpus"
幕,mù,mu,M,curtain or screen; canopy or tent; headquarters of a general; act (of a play),会幕 (huì mù); 内幕 (nèi mù); 垂幕 (chuí mù),General Reference,Top 2500,General 3500,1298.0,186169.0,98.070261669847,92.49662309778239,964.0,1608.0,True,True,True,"3500, 7000, corpus"
益,yì,yi,Y,surname Yi,公益 (gōng yì); 减益 (jiǎn yì); 利益 (lì yì),General Reference,Top 2500,General 3500,1300.0,185217.0,97.56876631288803,92.51615676336061,2123.0,3810.0,True,True,True,"3500, 7000, corpus"
泽,zé,ze,Z,pool; pond; (of metals etc) luster; favor or beneficence; damp; moist,光泽 (guāng zé); 山泽 (shān zé); 川泽 (chuān zé),General Reference,Top 2500,General 3500,1302.0,184794.0,97.34593801877706,92.53563927851955,1760.0,2972.0,True,True,True,"3500, 7000, corpus"
鸡,jī,ji,J,fowl; chicken; CL:隻|只[zhi1]; (slang) prostitute,乌鸡 (wū jī); 仔鸡 (zǐ jī); 做鸡 (zuò jī),General Reference,Top 2500,General 3500,1305.0,184249.0,97.0588424625348,92.56478616759479,3464.0,6851.0,True,True,True,"3500, 7000, corpus"
伏,fú,fu,F,surname Fu,三伏 (sān fú); 中伏 (zhōng fú); 乞伏 (qǐ fú),General Reference,Top 2500,General 3500,1307.0,183556.0,96.69378334239553,92.58413303668816,120.0,151.0,True,True,True,"3500, 7000, corpus"
绍,shào,shao,S,surname Shao,介绍 (jiè shào); 比绍 (bǐ shào); 袁绍 (yuán shào),General Reference,Top 2500,General 3500,1308.0,183310.0,96.56419525645867,92.5937894562138,2408.0,4380.0,True,True,True,"3500, 7000, corpus"
曹,cáo,cao,C,surname Cao; Zhou Dynasty vassal state,三曹 (sān cáo); 市曹 (shì cáo); 我曹 (wǒ cáo),General Reference,Top 2500,General 3500,1309.0,183285.0,96.55102573553013,92.60344455878734,1481.0,2445.0,True,True,True,"3500, 7000, corpus"
壁,bì,bi,B,wall; rampart,一壁 (yī bì); 体壁 (tǐ bì); 侧壁 (cè bì),General Reference,Top 2500,General 3500,1313.0,182739.0,96.26340339845072,92.64201813826514,694.0,1137.0,True,True,True,"3500, 7000, corpus"
凶,xiōng,xiong,X,terrible; fearful,买凶 (mǎi xiōng); 元凶 (yuán xiōng); 凶丧 (xiōng sàng),General Reference,Top 2500,General 3500,1315.0,182557.0,96.16752928609091,92.66126102082126,292.0,422.0,True,True,True,"3500, 7000, corpus"
郎,láng,lang,L,surname Lang,令郎 (lìng láng); 伴郎 (bàn láng); 侍郎 (shì láng),General Reference,Top 2500,General 3500,1316.0,182457.0,96.11485120237674,92.67087250594149,3166.0,6000.0,True,True,True,"3500, 7000, corpus"
宿,sù,su,S,surname Su,住宿 (zhù sù); 信宿 (xìn sù); 借宿 (jiè sù),General Reference,Top 2500,General 3500,1317.0,181931.0,95.83776448204016,92.6804562823897,843.0,1392.0,True,True,True,"3500, 7000, corpus"
醉,zuì,zui,Z,intoxicated,买醉 (mǎi zuì); 喝醉 (hē zuì); 宿醉 (sù zuì),General Reference,Top 2500,General 3500,1319.0,181356.0,95.53486550068364,92.6995782687437,3187.0,6075.0,True,True,True,"3500, 7000, corpus"
奥,ào,ao,A,(bound form) Austria (abbr. for 奧地利|奥地利[Ao4 di4 li4]); (bound form) Olympics (abbr. for 奧林匹克|奥林匹克[Ao4 lin2 pi3 ke4]),奥丁 (ào dīng); 奥国 (ào guó); 奥妙 (ào miào),General Reference,Top 2500,General 3500,1324.0,180716.0,95.1977257649129,92.74724376940208,738.0,1195.0,True,True,True,"3500, 7000, corpus"
莉,lì,li,L,used in 茉莉[mo4 li4]; used in the transliteration of female names,茉莉 (mò lì); 萝莉 (luó lì); 萨莉 (sà lì),General Reference,Top 2500,General 3500,1326.0,180099.0,94.87270198839643,92.7662239990328,2680.0,4948.0,True,True,True,"3500, 7000, corpus"
忠,zhōng,zhong,Z,loyal; devoted; faithful,尽忠 (jìn zhōng); 忠义 (zhōng yì); 忠于 (zhōng yú),General Reference,Top 2500,General 3500,1327.0,180043.0,94.8432022615165,92.77570831925895,1059.0,1763.0,True,True,True,"3500, 7000, corpus"
佳,jiā,jia,J,surname Jia,上佳 (shàng jiā); 不佳 (bù jiā); 佳丽 (jiā lì),General Reference,Top 2500,General 3500,1330.0,179512.0,94.56348163699421,92.80409406270259,154.0,204.0,True,True,True,"3500, 7000, corpus"
仁,rén,ren,R,humane; kernel,不仁 (bù rén); 仁丹 (rén dān); 仁义 (rén yì),General Reference,Top 2500,General 3500,1332.0,179004.0,94.29587697172619,92.82296688172062,90.0,106.0,True,True,True,"3500, 7000, corpus"
鸟,niǎo,niao,N,penis,候鸟 (hòu niǎo); 坏鸟 (huài niǎo); 夜鸟 (yè niǎo),General Reference,Top 2500,General 3500,1333.0,178842.0,94.21053847610922,92.83238793556824,3462.0,6849.0,True,True,True,"3500, 7000, corpus"
浩,hào,hao,H,grand; vast (water),浩劫 (hào jié); 浩博 (hào bó); 浩大 (hào dà),General Reference,Top 2500,General 3500,1335.0,178517.0,94.03933470403814,92.85120017479,1785.0,3032.0,True,True,True,"3500, 7000, corpus"
胖,pàng,pang,P,healthy; at ease,发胖 (fā pàng); 微胖 (wēi pàng); 暴胖 (bào pàng),General Reference,Top 2500,General 3500,1337.0,178105.0,93.82230099913573,92.86997453846956,2539.0,4641.0,True,True,True,"3500, 7000, corpus"
枫,fēng,feng,F,maple (genus Acer),枫叶 (fēng yè); 枫木 (fēng mù); 枫树 (fēng shù),General Reference,Top 2500,General 3500,1339.0,177695.0,93.60632085590761,92.88871471407279,1539.0,2527.0,True,True,True,"3500, 7000, corpus"
傅,fù,fu,F,surname Fu,傅柯 (fù kē); 傅说 (fù shuō); 师傅 (shī fù),General Reference,Top 2500,General 3500,1343.0,176201.0,92.81931028521778,92.92596623168362,209.0,309.0,True,True,True,"3500, 7000, corpus"
凯,kǎi,kai,K,surname Kai,凯利 (kǎi lì); 凯子 (kǎi zi); 凯悦 (kǎi yuè),General Reference,Top 2500,General 3500,1344.0,175931.0,92.67707945918951,92.93523393962954,289.0,419.0,True,True,True,"3500, 7000, corpus"
邪,xié,xie,X,demonic; iniquitous; nefarious; evil; unhealthy influences that cause disease (Chinese medicine); (coll.) strange; abnormal,中邪 (zhōng xié); 六邪 (liù xié); 奸邪 (jiān xié),General Reference,Top 2500,General 3500,1345.0,175398.0,92.39630527299295,92.94447357015684,3161.0,5978.0,True,True,True,"3500, 7000, corpus"
芳,fāng,fang,F,fragrant,流芳 (liú fāng); 群芳 (qún fāng); 芬芳 (fēn fāng),General Reference,Top 2500,General 3500,1346.0,175343.0,92.36733232695016,92.95371030338954,2635.0,4834.0,True,True,True,"3500, 7000, corpus"
浑,hún,hun,H,muddy; turbid; brainless; foolish; (bound form) simple; natural; (bound form) whole; entire; all over,浑厚 (hún hòu); 浑号 (hún hào); 浑圆 (hún yuán),General Reference,Top 2500,General 3500,1347.0,175322.0,92.35626992937017,92.96294593038247,1781.0,3018.0,True,True,True,"3500, 7000, corpus"
宽,kuān,kuan,K,surname Kuan,从宽 (cóng kuān); 加宽 (jiā kuān); 宽亮 (kuān liàng),General Reference,Top 2500,General 3500,1349.0,175076.0,92.2266818434333,92.98139437475811,841.0,1390.0,True,True,True,"3500, 7000, corpus"
赤,chì,chi,C,red; scarlet; bare; naked,术赤 (shù chì); 赤佬 (chì lǎo); 赤兔 (chì tù),General Reference,Top 2500,General 3500,1353.0,174098.0,91.71149018470864,93.01818000739657,3009.0,5677.0,True,True,True,"3500, 7000, corpus"
洁,jié,jie,J,clean,保洁 (bǎo jié); 光洁 (guāng jié); 圣洁 (shèng jié),General Reference,Top 2500,General 3500,1356.0,173303.0,91.29269941918093,93.04563466571057,1761.0,2974.0,True,True,True,"3500, 7000, corpus"
慧,huì,hui,H,intelligent,慧眼 (huì yǎn); 慧能 (huì néng); 慧黠 (huì xiá),General Reference,Top 2500,General 3500,1360.0,171937.0,90.57311679564528,93.08202184132381,1146.0,1925.0,True,True,True,"3500, 7000, corpus"
匆,cōng,cong,C,hurried; hasty,匆促 (cōng cù); 匆匆 (cōng cōng); 匆忙 (cōng máng),General Reference,Top 2500,General 3500,1363.0,170609.0,89.87355184392099,93.1090246270357,370.0,532.0,True,True,True,"3500, 7000, corpus"
莲,lián,lian,L,lotus,榴莲 (liú lián); 白莲 (bái lián); 睡莲 (shuì lián),General Reference,Top 2500,General 3500,1366.0,169828.0,89.46213601011327,93.13590699064821,2683.0,4964.0,True,True,True,"3500, 7000, corpus"
雾,wù,wu,W,"fog; mist; CL:場|场[chang2],陣|阵[zhen4]",云雾 (yún wù); 喷雾 (pēn wù); 大雾 (dà wù),General Reference,Top 2500,General 3500,1367.0,169826.0,89.46108244843897,93.14485309889305,3337.0,6470.0,True,True,True,"3500, 7000, corpus"
壮,zhuàng,zhuang,Z,"Zhuang ethnic group of Guangxi, the PRC's second most numerous ethnic group",健壮 (jiàn zhuàng); 壮丁 (zhuàng dīng); 壮丽 (zhuàng lì),General Reference,Top 2500,General 3500,1370.0,169349.0,89.20980798912235,93.17163216078342,698.0,1144.0,True,True,True,"3500, 7000, corpus"
丰,fēng,feng,F,luxuriant; buxom; appearance; charm,丰乳 (fēng rǔ); 丰产 (fēng chǎn); 丰功 (fēng gōng),General Reference,Top 2500,General 3500,1372.0,169048.0,89.05124695714268,93.18944941635998,28.0,31.0,True,True,True,"3500, 7000, corpus"
辛,xīn,xin,X,surname Xin,兰辛 (lán xīn); 帝辛 (dì xīn); 拉辛 (lā xīn),General Reference,Top 2500,General 3500,1375.0,168855.0,88.94957825557431,93.21614572098082,3084.0,5856.0,True,True,True,"3500, 7000, corpus"
竹,zhú,zhu,Z,(bound form) bamboo; Kangxi radical 118,丝竹 (sī zhú); 山竹 (shān zhú); 文竹 (wén zhú),General Reference,Top 2500,General 3500,1377.0,168423.0,88.72200893392908,93.2338901754457,2304.0,4161.0,True,True,True,"3500, 7000, corpus"
摩,mó,mo,M,used in 摩挲[ma1 sa5],抚摩 (fǔ mó); 按摩 (àn mó); 揣摩 (chuǎi mó),General Reference,Top 2500,General 3500,1379.0,168189.0,88.5987422180379,93.25162182913621,1355.0,2235.0,True,True,True,"3500, 7000, corpus"
肚,dù,du,D,tripe,下肚 (xià dù); 兜肚 (dōu dù); 毛肚 (máo dù),General Reference,Top 2500,General 3500,1382.0,167538.0,88.2558078930586,93.27813239083387,2516.0,4608.0,True,True,True,"3500, 7000, corpus"
貌,mào,mao,M,(bound form) appearance; looks; outward form,体貌 (tǐ mào); 全貌 (quán mào); 原貌 (yuán mào),General Reference,Top 2500,General 3500,1393.0,164902.0,86.86721360635288,93.3742373912346,2960.0,5608.0,True,True,True,"3500, 7000, corpus"
膀,bǎng,bang,B,upper arm; wing,翅膀 (chì bǎng); 肩膀 (jiān bǎng); 膀子 (bǎng zi),General Reference,Top 2500,General 3500,1399.0,163712.0,86.24034441015418,93.42618340761939,2579.0,4722.0,True,True,True,"3500, 7000, corpus"
鹰,yīng,ying,Y,"general term for a bird of prey (eagle, hawk or falcon etc)",兀鹰 (wù yīng); 夜鹰 (yè yīng); 猎鹰 (liè yīng),General Reference,Top 2500,General 3500,1400.0,162593.0,85.65087665339253,93.43474849528474,3481.0,6919.0,True,True,True,"3500, 7000, corpus"
孟,mèng,meng,M,surname Meng,优孟 (yōu mèng); 孔孟 (kǒng mèng); 孟买 (mèng mǎi),General Reference,Top 2500,General 3500,1401.0,162475.0,85.58871651460979,93.4433073669362,803.0,1338.0,True,True,True,"3500, 7000, corpus"
瑞,ruì,rui,R,lucky; auspicious; propitious; rayl (acoustical unit),丹瑞 (dān ruì); 人瑞 (rén ruì); 奇瑞 (qí ruì),General Reference,Top 2500,General 3500,1403.0,161507.0,85.07879266425655,93.46034482883954,2032.0,3593.0,True,True,True,"3500, 7000, corpus"
唇,chún,chun,C,lip,上唇 (shàng chún); 下唇 (xià chún); 丰唇 (fēng chún),General Reference,Top 2500,General 3500,1404.0,161329.0,84.98502567524532,93.46884333140706,555.0,801.0,True,True,True,"3500, 7000, corpus"
暂,zàn,zan,Z,temporary; Taiwan pr. [zhan4],暂且 (zàn qiě); 暂停 (zàn tíng); 暂定 (zàn dìng),General Reference,Top 2500,General 3500,1405.0,161191.0,84.91232991971977,93.47733456439903,1471.0,2418.0,True,True,True,"3500, 7000, corpus"
琴,qín,qin,Q,guqin 古琴[gu3 qin2] (a type of zither); musical instrument in general,伦琴 (lún qín); 口琴 (kǒu qín); 古琴 (gǔ qín),General Reference,Top 2500,General 3500,1407.0,161113.0,84.87124101442271,93.49431123579376,2030.0,3580.0,True,True,True,"3500, 7000, corpus"
踪,zōng,zong,Z,(bound form) footprint; trace; tracks,失踪 (shī zōng); 影踪 (yǐng zōng); 无踪 (wú zōng),General Reference,Top 2500,General 3500,1408.0,160848.0,84.73164409258013,93.50278440020301,3044.0,5750.0,True,True,True,"3500, 7000, corpus"
蛇,shé,she,S,snake; serpent; CL:條|条[tiao2],人蛇 (rén shé); 巳蛇 (sì shé); 毒蛇 (dú shé),General Reference,Top 2500,General 3500,1411.0,160445.0,84.519351415212,93.52816306791591,2774.0,5194.0,True,True,True,"3500, 7000, corpus"
玲,líng,ling,L,(onom.) ting-a-ling (in compounds such as 玎玲 or 玲瓏|玲珑); tinkling of gem-pendants,玎玲 (dīng líng); 玲玲 (líng líng); 玲珑 (líng lóng),General Reference,Top 2500,General 3500,1412.0,160182.0,84.38080805504372,93.53660114872142,2016.0,3533.0,True,True,True,"3500, 7000, corpus"
轩,xuān,xuan,X,surname Xuan,轩冕 (xuān miǎn); 轩掖 (xuān yē); 轩昂 (xuān áng),General Reference,Top 2500,General 3500,1415.0,159922.0,84.24384503738685,93.5618918967126,3064.0,5806.0,True,True,True,"3500, 7000, corpus"
粗,cū,cu,C,(of sth long) wide; thick; (of sth granular) coarse; (of a voice) gruff; (of sb's manner etc) rough; crude; careless; rude,加粗 (jiā cū); 动粗 (dòng cū); 气粗 (qì cū),General Reference,Top 2500,General 3500,1416.0,159898.0,84.23120229729544,93.57031501694233,2355.0,4286.0,True,True,True,"3500, 7000, corpus"
仰,yǎng,yang,Y,surname Yang,久仰 (jiǔ yǎng); 仰仗 (yǎng zhàng); 仰卧 (yǎng wò),General Reference,Top 2500,General 3500,1420.0,159568.0,84.05736462103866,93.60397731331929,110.0,136.0,True,True,True,"3500, 7000, corpus"
洪,hóng,hong,H,surname Hong,分洪 (fēn hóng); 宽洪 (kuān hóng); 抗洪 (kàng hóng),General Reference,Top 2500,General 3500,1425.0,158368.0,83.42522761646853,93.6457615166433,1768.0,2991.0,True,True,True,"3500, 7000, corpus"
讶,yà,ya,Y,astounded,怪讶 (guài yà); 惊讶 (jīng yà); 讶异 (yà yì),General Reference,Top 2500,General 3500,1428.0,157124.0,82.76991225506417,93.67067408867149,2887.0,5465.0,True,True,True,"3500, 7000, corpus"
冬,dōng,dong,D,winter,丁冬 (dīng dōng); 严冬 (yán dōng); 入冬 (rù dōng),General Reference,Top 2500,General 3500,1429.0,156922.0,82.66350252596152,93.67894043892409,266.0,391.0,True,True,True,"3500, 7000, corpus"
滑,huá,hua,H,surname Hua,下滑 (xià huá); 丝滑 (sī huá); 光滑 (guāng huá),General Reference,Top 2500,General 3500,1430.0,156890.0,82.646645539173,93.68720510347801,1855.0,3172.0,True,True,True,"3500, 7000, corpus"
甜,tián,tian,T,sweet,加甜 (jiā tián); 口甜 (kǒu tián); 嘴甜 (zuǐ tián),General Reference,Top 2500,General 3500,1431.0,156743.0,82.56920875611314,93.69546202435362,2047.0,3642.0,True,True,True,"3500, 7000, corpus"
郁,yù,yu,Y,surname Yu,忧郁 (yōu yù); 抑郁 (yì yù); 沉郁 (chén yù),General Reference,Top 2500,General 3500,1432.0,156526.0,82.45489731445338,93.70370751408507,3164.0,5994.0,True,True,True,"3500, 7000, corpus"
琳,lín,lin,L,gem,琳琅 (lín láng); 罗琳 (luó lín); 关之琳 (guān zhī lín),General Reference,Top 2500,General 3500,1433.0,156208.0,82.28738100824229,93.7119362521859,2029.0,3579.0,True,True,True,"3500, 7000, corpus"
猪,zhū,zhu,Z,"hog; pig; swine; CL:口[kou3],頭|头[tou2]",乳猪 (rǔ zhū); 亥猪 (hài zhū); 仔猪 (zǐ zhū),General Reference,Top 2500,General 3500,1436.0,155635.0,81.98553558856005,93.73656625897304,1999.0,3491.0,True,True,True,"3500, 7000, corpus"
挣,zhēng,zheng,Z,used in 掙扎|挣扎[zheng1 zha2],挣得 (zhēng dé); 挣扎 (zhēng zhá); 挣脱 (zhèng tuō),General Reference,Top 2500,General 3500,1439.0,155359.0,81.84014407750894,93.76112167359365,1271.0,2107.0,True,True,True,"3500, 7000, corpus"
甘,gān,gan,G,surname Gan; short name for Gansu 甘肅|甘肃[Gan1 su4],不甘 (bù gān); 回甘 (huí gān); 心甘 (xīn gān),General Reference,Top 2500,General 3500,1443.0,153739.0,80.98675912133926,93.79360830049828,2045.0,3639.0,True,True,True,"3500, 7000, corpus"
萨,sà,sa,S,surname Sa,巴萨 (bā sà); 比萨 (bǐ sà); 瑞萨 (ruì sà),General Reference,Top 2500,General 3500,1450.0,151844.0,79.9885094349556,93.84987060102837,2704.0,5015.0,True,True,True,"3500, 7000, corpus"
偶,ǒu,ou,O,accidental; image; pair; mate,丧偶 (sàng ǒu); 人偶 (rén ǒu); 佳偶 (jiā ǒu),General Reference,Top 2500,General 3500,1454.0,150991.0,79.53916538087365,93.88177186906675,205.0,303.0,True,True,True,"3500, 7000, corpus"
浓,nóng,nong,N,concentrated; dense; strong (smell etc),浓厚 (nóng hòu); 浓妆 (nóng zhuāng); 浓密 (nóng mì),General Reference,Top 2500,General 3500,1456.0,150479.0,79.26945359225708,93.89764820064887,1782.0,3020.0,True,True,True,"3500, 7000, corpus"
